source	target
TFAP2C	MZT2B
TFAP2C	N4BP1
TFAP2C	N4BP2
TFAP2C	N4BP2L1
TFAP2C	N4BP2L2
TFAP2C	N4BP3
TFAP2C	NAA10
TFAP2C	NAA20
TFAP2C	NAA25
TFAP2C	NAA30
TFAP2C	NAA35
TFAP2C	NAA40
TFAP2C	NAA50
TFAP2C	NAA60
TFAP2C	NAAA
TFAP2C	NAALADL2
TFAP2C	NAB1
TFAP2C	NAB2
TFAP2C	NABP1
TFAP2C	NABP2
TFAP2C	NACA
TFAP2C	NACA2
TFAP2C	NACA4P
TFAP2C	NACAD
TFAP2C	NACC1
TFAP2C	NACC2
TFAP2C	NADK
TFAP2C	NADK2
TFAP2C	NADSYN1
TFAP2C	NAGK
TFAP2C	NAGLU
TFAP2C	NAIF1
TFAP2C	NAMPT
TFAP2C	NANOGP1
TFAP2C	NANOGP8
TFAP2C	NANOS1
TFAP2C	NANP
TFAP2C	NANS
TFAP2C	NAP1L1
TFAP2C	NAP1L4
TFAP2C	NAP1L6P
TFAP2C	NAPA
TFAP2C	NAPB
TFAP2C	NAPEPLD
TFAP2C	NAPG
TFAP2C	NARF
TFAP2C	NARS2
TFAP2C	NASP
TFAP2C	NAT1
TFAP2C	NAT10
TFAP2C	NAT16
TFAP2C	NAT2
TFAP2C	NAT8L
TFAP2C	NAT9
TFAP2C	NAV1
TFAP2C	NAV2
TFAP2C	NAV3
TFAP2C	NAXD
TFAP2C	NAXE
TFAP2C	NBAS
TFAP2C	NBEA
TFAP2C	NBEAL1
TFAP2C	NBEAL2
TFAP2C	NBL1
TFAP2C	NBN
TFAP2C	NBPF1
TFAP2C	NBPF10
TFAP2C	NBPF11
TFAP2C	NBPF15
TFAP2C	NBPF20
TFAP2C	NBPF3
TFAP2C	NBPF8
TFAP2C	NBR1
TFAP2C	NCALD
TFAP2C	NCAM1
TFAP2C	NCAM2
TFAP2C	NCAN
TFAP2C	NCAPD2
TFAP2C	NCAPG2
TFAP2C	NCAPH
TFAP2C	NCAPH2
TFAP2C	NCBP2
TFAP2C	NCBP3
TFAP2C	NCCRP1
TFAP2C	NCDN
TFAP2C	NCEH1
TFAP2C	NCF4
TFAP2C	NCK1
TFAP2C	NCK2
TFAP2C	NCKAP5
TFAP2C	NCKAP5L
TFAP2C	NCKIPSD
TFAP2C	NCMAP
TFAP2C	NCOA1
TFAP2C	NCOA2
TFAP2C	NCOA3
TFAP2C	NCOA4
TFAP2C	NCOA5
TFAP2C	NCOA7
TFAP2C	NCOR1P1
TFAP2C	NCOR2
TFAP2C	NCR2
TFAP2C	NCS1
TFAP2C	NDC80
TFAP2C	NDE1
TFAP2C	NDFIP1
TFAP2C	NDFIP2
TFAP2C	NDOR1
TFAP2C	NDRG1
TFAP2C	NDRG2
TFAP2C	NDRG3
TFAP2C	NDRG4
TFAP2C	NDST1
TFAP2C	NDST3
TFAP2C	NDST4
TFAP2C	NDUFA1
TFAP2C	NDUFA10
TFAP2C	NDUFA11
TFAP2C	NDUFA12
TFAP2C	NDUFA13
TFAP2C	NDUFA4
TFAP2C	NDUFA4L2
TFAP2C	NDUFA7
TFAP2C	NDUFA8
TFAP2C	NDUFAB1
TFAP2C	NDUFAF3
TFAP2C	NDUFAF4
TFAP2C	NDUFAF6
TFAP2C	NDUFB10
TFAP2C	NDUFB6
TFAP2C	NDUFC2
TFAP2C	NDUFS2
TFAP2C	NDUFS6
TFAP2C	NDUFS7
TFAP2C	NDUFV2
TFAP2C	NDUFV3
TFAP2C	NEB
TFAP2C	NEBL
TFAP2C	NECAB1
TFAP2C	NECAB2
TFAP2C	NECAB3
TFAP2C	NECAP1
TFAP2C	NECTIN1
TFAP2C	NECTIN2
TFAP2C	NECTIN3
TFAP2C	NECTIN4
TFAP2C	NEDD1
TFAP2C	NEDD4
TFAP2C	NEDD4L
TFAP2C	NEDD8
TFAP2C	NEDD9
TFAP2C	NEFH
TFAP2C	NEFL
TFAP2C	NEIL1
TFAP2C	NEIL2
TFAP2C	NEIL3
TFAP2C	NEK10
TFAP2C	NEK11
TFAP2C	NEK2
TFAP2C	NEK3
TFAP2C	NEK4
TFAP2C	NEK5
TFAP2C	NEK6
TFAP2C	NEK7
TFAP2C	NEK8
TFAP2C	NEK9
TFAP2C	NELFA
TFAP2C	NELFB
TFAP2C	NELFCD
TFAP2C	NELL2
TFAP2C	NEMF
TFAP2C	NEMP1
TFAP2C	NEMP2
TFAP2C	NENF
TFAP2C	NEO1
TFAP2C	NEPRO
TFAP2C	NET1
TFAP2C	NETO1
TFAP2C	NETO2
TFAP2C	NEU2
TFAP2C	NEU3
TFAP2C	NEURL1
TFAP2C	NEURL1B
TFAP2C	NEURL2
TFAP2C	NEURL3
TFAP2C	NEUROD1
TFAP2C	NEUROD2
TFAP2C	NEUROD6
TFAP2C	NEUROG1
TFAP2C	NEUROG2
TFAP2C	NEXMIF
TFAP2C	NF1
TFAP2C	NF2
TFAP2C	NFAM1
TFAP2C	NFASC
TFAP2C	NFAT5
TFAP2C	NFATC1
TFAP2C	NFATC2
TFAP2C	NFATC2IP
TFAP2C	NFATC3
TFAP2C	NFATC4
TFAP2C	NFE2
TFAP2C	NFE2L1
TFAP2C	NFE2L2
TFAP2C	NFE2L3
TFAP2C	NFIA
TFAP2C	NFIB
TFAP2C	NFIC
TFAP2C	NFIX
TFAP2C	NFKB1
TFAP2C	NFKB2
TFAP2C	NFKBIA
TFAP2C	NFKBIB
TFAP2C	NFKBID
TFAP2C	NFKBIE
TFAP2C	NFKBIZ
TFAP2C	NFRKB
TFAP2C	NFS1
TFAP2C	NFU1
TFAP2C	NFX1
TFAP2C	NFYB
TFAP2C	NFYC
TFAP2C	NGB
TFAP2C	NGDN
TFAP2C	NGEF
TFAP2C	NGF
TFAP2C	NGFR
TFAP2C	NGLY1
TFAP2C	NGRN
TFAP2C	NHLH2
TFAP2C	NHLRC1
TFAP2C	NHLRC2
TFAP2C	NHLRC3
TFAP2C	NHLRC4
TFAP2C	NHS
TFAP2C	NHSL1
TFAP2C	NHSL2
TFAP2C	NIBAN1
TFAP2C	NIBAN2
TFAP2C	NICN1
TFAP2C	NID2
TFAP2C	NIF3L1
TFAP2C	NIFK
TFAP2C	NINJ1
TFAP2C	NINJ2
TFAP2C	NINL
TFAP2C	NIPA1
TFAP2C	NIPA2
TFAP2C	NIPAL2
TFAP2C	NIPAL3
TFAP2C	NIPBL
TFAP2C	NIPSNAP2
TFAP2C	NIPSNAP3B
TFAP2C	NISCH
TFAP2C	NIT2
TFAP2C	NKAIN1
TFAP2C	NKAIN2
TFAP2C	NKAIN3
TFAP2C	NKAP
TFAP2C	NKAPP1
TFAP2C	NKD1
TFAP2C	NKD2
TFAP2C	NKPD1
TFAP2C	NKX2-2
TFAP2C	NKX2-3
TFAP2C	NKX2-8
TFAP2C	NKX3-2
TFAP2C	NKX6-1
TFAP2C	NKX6-2
TFAP2C	NLE1
TFAP2C	NLGN1
TFAP2C	NLK
TFAP2C	NLRC3
TFAP2C	NLRC5
TFAP2C	NLRP1
TFAP2C	NLRP12
TFAP2C	NLRP6
TFAP2C	NLRP8
TFAP2C	NLRX1
TFAP2C	NMB
TFAP2C	NMBR
TFAP2C	NMD3
TFAP2C	NME2
TFAP2C	NME3
TFAP2C	NME4
TFAP2C	NME6
TFAP2C	NME7
TFAP2C	NME9
TFAP2C	NMI
TFAP2C	NMNAT1
TFAP2C	NMNAT2
TFAP2C	NMNAT3
TFAP2C	NMT1
TFAP2C	NMT2
TFAP2C	NMU
TFAP2C	NMUR2
TFAP2C	NNMT
TFAP2C	NNT
TFAP2C	NOA1
TFAP2C	NOB1
TFAP2C	NOBOX
TFAP2C	NOC3L
TFAP2C	NOCT
TFAP2C	NOD1
TFAP2C	NOD2
TFAP2C	NOG
TFAP2C	NOL10
TFAP2C	NOL11
TFAP2C	NOL4
TFAP2C	NOL4L
TFAP2C	NOL6
TFAP2C	NOLC1
TFAP2C	NOM1
TFAP2C	NOP2
TFAP2C	NOS1
TFAP2C	NOS1AP
TFAP2C	NOS2
TFAP2C	NOS3
TFAP2C	NOSIP
TFAP2C	NOTCH1
TFAP2C	NOTCH2
TFAP2C	NOTCH2NLA
TFAP2C	NOTCH3
TFAP2C	NOVA1
TFAP2C	NOVA2
TFAP2C	NOX3
TFAP2C	NOX5
TFAP2C	NOXA1
TFAP2C	NOXO1
TFAP2C	NOXRED1
TFAP2C	NPAS1
TFAP2C	NPAS2
TFAP2C	NPAS3
TFAP2C	NPAS4
TFAP2C	NPC1
TFAP2C	NPC1L1
TFAP2C	NPC2
TFAP2C	NPDC1
TFAP2C	NPEPL1
TFAP2C	NPEPPS
TFAP2C	NPFFR1
TFAP2C	NPHP1
TFAP2C	NPHP3
TFAP2C	NPIPB15
TFAP2C	NPL
TFAP2C	NPLOC4
TFAP2C	NPM2
TFAP2C	NPNT
TFAP2C	NPPB
TFAP2C	NPR3
TFAP2C	NPRL3
TFAP2C	NPS
TFAP2C	NPSR1
TFAP2C	NPTN
TFAP2C	NPTX2
TFAP2C	NPTXR
TFAP2C	NPW
TFAP2C	NPY5R
TFAP2C	NQO1
TFAP2C	NQO2
TFAP2C	NR1D1
TFAP2C	NR1D2
TFAP2C	NR1H2
TFAP2C	NR1H3
TFAP2C	NR1H4
TFAP2C	NR1I2
TFAP2C	NR2C2
TFAP2C	NR2C2AP
TFAP2C	NR2E3
TFAP2C	NR2F1
TFAP2C	NR2F2
TFAP2C	NR2F6
TFAP2C	NR3C1
TFAP2C	NR3C2
TFAP2C	NR4A1
TFAP2C	NR4A2
TFAP2C	NR4A3
TFAP2C	NR5A1
TFAP2C	NR5A2
TFAP2C	NR6A1
TFAP2C	NRAP
TFAP2C	NRARP
TFAP2C	NRBF2
TFAP2C	NRBP1
TFAP2C	NRBP2
TFAP2C	NRCAM
TFAP2C	NREP
TFAP2C	NRF1
TFAP2C	NRG3
TFAP2C	NRG4
TFAP2C	NRGN
TFAP2C	NRIP1
TFAP2C	NRK
TFAP2C	NRL
TFAP2C	NRN1
TFAP2C	NRP1
TFAP2C	NRP2
TFAP2C	NRROS
TFAP2C	NRSN1
TFAP2C	NRSN2
TFAP2C	NRTN
TFAP2C	NRXN3
TFAP2C	NSD1
TFAP2C	NSD2
TFAP2C	NSD3
TFAP2C	NSDHL
TFAP2C	NSFL1C
TFAP2C	NSMAF
TFAP2C	NSMCE1
TFAP2C	NSMCE2
TFAP2C	NSMCE4A
TFAP2C	NSMF
TFAP2C	NSUN2
TFAP2C	NSUN3
TFAP2C	NSUN4
TFAP2C	NSUN6
TFAP2C	NSUN7
TFAP2C	NT5C
TFAP2C	NT5C1A
TFAP2C	NT5C1B
TFAP2C	NT5DC1
TFAP2C	NT5DC3
TFAP2C	NT5E
TFAP2C	NTAN1
TFAP2C	NTAQ1
TFAP2C	NTF3
TFAP2C	NTF4
TFAP2C	NTHL1
TFAP2C	NTM
TFAP2C	NTMT1
TFAP2C	NTN1
TFAP2C	NTN3
TFAP2C	NTN4
TFAP2C	NTNG1
TFAP2C	NTNG2
TFAP2C	NTPCR
TFAP2C	NTRK1
TFAP2C	NTRK2
TFAP2C	NTRK3
TFAP2C	NTS
TFAP2C	NTSR1
TFAP2C	NTSR2
TFAP2C	NUAK1
TFAP2C	NUAK2
TFAP2C	NUBPL
TFAP2C	NUCB2
TFAP2C	NUCKS1
TFAP2C	NUDC
TFAP2C	NUDCD1
TFAP2C	NUDT12
TFAP2C	NUDT13
TFAP2C	NUDT14
TFAP2C	NUDT16
TFAP2C	NUDT16L1
TFAP2C	NUDT18
TFAP2C	NUDT19
TFAP2C	NUDT3
TFAP2C	NUDT4
TFAP2C	NUDT7
TFAP2C	NUDT9
TFAP2C	NUF2
TFAP2C	NUFIP1
TFAP2C	NUFIP2
TFAP2C	NUMA1
TFAP2C	NUMB
TFAP2C	NUMBL
TFAP2C	NUP107
TFAP2C	NUP133
TFAP2C	NUP153
TFAP2C	NUP160
TFAP2C	NUP188
TFAP2C	NUP205
TFAP2C	NUP210
TFAP2C	NUP214
TFAP2C	NUP35
TFAP2C	NUP37
TFAP2C	NUP42
TFAP2C	NUP43
TFAP2C	NUP50
TFAP2C	NUP93
TFAP2C	NUP98
TFAP2C	NUTF2
TFAP2C	NUTM2A
TFAP2C	NUTM2D
TFAP2C	NUTM2E
TFAP2C	NVL
TFAP2C	NWD2
TFAP2C	NXN
TFAP2C	NXNL2
TFAP2C	NXPE3
TFAP2C	NXPH1
TFAP2C	NXPH3
TFAP2C	NXT1
TFAP2C	NYAP2
TFAP2C	OARD1
TFAP2C	OAS1
TFAP2C	OASL
TFAP2C	OAT
TFAP2C	OAZ1
TFAP2C	OAZ3
TFAP2C	OBSCN
TFAP2C	OC90
TFAP2C	OCA2
TFAP2C	OCEL1
TFAP2C	OCIAD1
TFAP2C	OCIAD2
TFAP2C	OCM2
TFAP2C	ODAD1
TFAP2C	ODAD3
TFAP2C	ODC1
TFAP2C	ODF1
TFAP2C	ODF2
TFAP2C	OFCC1
TFAP2C	OGDH
TFAP2C	OGDHL
TFAP2C	OGFOD3
TFAP2C	OGFR
TFAP2C	OGFRL1
TFAP2C	OGG1
TFAP2C	OLA1
TFAP2C	OLFM1
TFAP2C	OLFM2
TFAP2C	OLFM3
TFAP2C	OLFML2A
TFAP2C	OLFML2B
TFAP2C	OLFML3
TFAP2C	OLIG1
TFAP2C	OMA1
TFAP2C	ONECUT1
TFAP2C	ONECUT2
TFAP2C	OOEP
TFAP2C	OPA1
TFAP2C	OPA3
TFAP2C	OPCML
TFAP2C	OPHN1
TFAP2C	OPLAH
TFAP2C	OPN3
TFAP2C	OPN4
TFAP2C	OPRD1
TFAP2C	OPRK1
TFAP2C	OPRL1
TFAP2C	OPTC
TFAP2C	OR10H3
TFAP2C	OR10H4
TFAP2C	OR13H1
TFAP2C	OR1J1
TFAP2C	OR1M1
TFAP2C	OR2F1
TFAP2C	OR2V1
TFAP2C	OR4C12
TFAP2C	OR4C3
TFAP2C	OR4F6
TFAP2C	OR52A4P
TFAP2C	OR5K2
TFAP2C	OR6B1
TFAP2C	OR6S1
TFAP2C	ORAI1
TFAP2C	ORAI2
TFAP2C	ORC2
TFAP2C	ORC5
TFAP2C	ORMDL2
TFAP2C	OS9
TFAP2C	OSBP2
TFAP2C	OSBPL10
TFAP2C	OSBPL11
TFAP2C	OSBPL1A
TFAP2C	OSBPL2
TFAP2C	OSBPL3
TFAP2C	OSBPL5
TFAP2C	OSBPL6
TFAP2C	OSBPL7
TFAP2C	OSBPL8
TFAP2C	OSCP1
TFAP2C	OSER1
TFAP2C	OSGIN1
TFAP2C	OSGIN2
TFAP2C	OSMR
TFAP2C	OSR1
TFAP2C	OSR2
TFAP2C	OSTF1
TFAP2C	OSTM1
TFAP2C	OSTN
TFAP2C	OTOF
TFAP2C	OTOG
TFAP2C	OTOR
TFAP2C	OTOS
TFAP2C	OTP
TFAP2C	OTUB1
TFAP2C	OTUB2
TFAP2C	OTUD1
TFAP2C	OTUD5
TFAP2C	OTUD7A
TFAP2C	OTUD7B
TFAP2C	OTULIN
TFAP2C	OTULINL
TFAP2C	OTX1
TFAP2C	OTX2
TFAP2C	OVGP1
TFAP2C	OVOL1
TFAP2C	OVOL2
TFAP2C	OXA1L
TFAP2C	OXCT1
TFAP2C	OXNAD1
TFAP2C	OXSR1
TFAP2C	OXTR
TFAP2C	P2RX1
TFAP2C	P2RX2
TFAP2C	P2RX4
TFAP2C	P2RX7
TFAP2C	P2RY2
TFAP2C	P2RY6
TFAP2C	P3H1
TFAP2C	P3H2
TFAP2C	P3H4
TFAP2C	P4HA1
TFAP2C	P4HA2
TFAP2C	P4HTM
TFAP2C	PA2G4
TFAP2C	PABIR3
TFAP2C	PABPC1
TFAP2C	PABPC1L
TFAP2C	PABPC3
TFAP2C	PABPC4
TFAP2C	PABPC4L
TFAP2C	PABPN1
TFAP2C	PACC1
TFAP2C	PACRG
TFAP2C	PACS1
TFAP2C	PACS2
TFAP2C	PACSIN1
TFAP2C	PACSIN2
TFAP2C	PACSIN3
TFAP2C	PADI1
TFAP2C	PADI2
TFAP2C	PADI3
TFAP2C	PADI4
TFAP2C	PAEP
TFAP2C	PAFAH1B2
TFAP2C	PAFAH1B3
TFAP2C	PAFAH2
TFAP2C	PAG1
TFAP2C	PAGR1
TFAP2C	PAH
TFAP2C	PAIP1
TFAP2C	PAIP2B
TFAP2C	PAK1
TFAP2C	PAK2
TFAP2C	PAK3
TFAP2C	PAK4
TFAP2C	PAK6
TFAP2C	PALD1
TFAP2C	PALLD
TFAP2C	PALM
TFAP2C	PALM2AKAP2
TFAP2C	PALM3
TFAP2C	PALMD
TFAP2C	PAM
TFAP2C	PAM16
TFAP2C	PAN3
TFAP2C	PANK3
TFAP2C	PANX1
TFAP2C	PANX2
TFAP2C	PAPLN
TFAP2C	PAPOLA
TFAP2C	PAPOLG
TFAP2C	PAPPA2
TFAP2C	PAPSS1
TFAP2C	PAPSS2
TFAP2C	PAQR4
TFAP2C	PAQR5
TFAP2C	PAQR7
TFAP2C	PAQR8
TFAP2C	PAQR9
TFAP2C	PARD3
TFAP2C	PARD3B
TFAP2C	PARD6A
TFAP2C	PARD6B
TFAP2C	PARD6G
TFAP2C	PARK7
TFAP2C	PARL
TFAP2C	PARM1
TFAP2C	PARN
TFAP2C	PARP1
TFAP2C	PARP10
TFAP2C	PARP11
TFAP2C	PARP12
TFAP2C	PARP15
TFAP2C	PARP16
TFAP2C	PARP2
TFAP2C	PARP4
TFAP2C	PARP6
TFAP2C	PARP8
TFAP2C	PARP9
TFAP2C	PARS2
TFAP2C	PARVA
TFAP2C	PATJ
TFAP2C	PATZ1
TFAP2C	PAWR
TFAP2C	PAX1
TFAP2C	PAX2
TFAP2C	PAX3
TFAP2C	PAX5
TFAP2C	PAX6
TFAP2C	PAX7
TFAP2C	PAX8
TFAP2C	PAX9
TFAP2C	PAXBP1
TFAP2C	PAXIP1
TFAP2C	PBDC1
TFAP2C	PBK
TFAP2C	PBX1
TFAP2C	PBX3
TFAP2C	PBX4
TFAP2C	PC
TFAP2C	PCBD1
TFAP2C	PCBD2
TFAP2C	PCBP1
TFAP2C	PCBP2
TFAP2C	PCBP3
TFAP2C	PCCA
TFAP2C	PCCB
TFAP2C	PCDH1
TFAP2C	PCDH10
TFAP2C	PCDH17
TFAP2C	PCDH18
TFAP2C	PCDH19
TFAP2C	PCDH7
TFAP2C	PCDH9
TFAP2C	PCDHAC1
TFAP2C	PCDHAC2
TFAP2C	PCDHB4
TFAP2C	PCDHGA1
TFAP2C	PCED1B
TFAP2C	PCGF1
TFAP2C	PCGF2
TFAP2C	PCGF3
TFAP2C	PCGF5
TFAP2C	PCGF6
TFAP2C	PCIF1
TFAP2C	PCK1
TFAP2C	PCLO
TFAP2C	PCMTD1
TFAP2C	PCMTD2
TFAP2C	PCNA
TFAP2C	PCNP
TFAP2C	PCNT
TFAP2C	PCNX1
TFAP2C	PCNX2
TFAP2C	PCNX3
TFAP2C	PCOLCE
TFAP2C	PCOLCE2
TFAP2C	PCP4
TFAP2C	PCP4L1
TFAP2C	PCSK1
TFAP2C	PCSK2
TFAP2C	PCSK5
TFAP2C	PCSK6
TFAP2C	PCSK7
TFAP2C	PCTP
TFAP2C	PCYOX1
TFAP2C	PCYT1A
TFAP2C	PDAP1
TFAP2C	PDCD1
TFAP2C	PDCD2
TFAP2C	PDCD2L
TFAP2C	PDCD4
TFAP2C	PDCD5
TFAP2C	PDCD6
TFAP2C	PDCD6IP
TFAP2C	PDCD7
TFAP2C	PDCL
TFAP2C	PDCL3
TFAP2C	PDE10A
TFAP2C	PDE1B
TFAP2C	PDE2A
TFAP2C	PDE3A
TFAP2C	PDE4A
TFAP2C	PDE4B
TFAP2C	PDE4C
TFAP2C	PDE4D
TFAP2C	PDE4DIP
TFAP2C	PDE5A
TFAP2C	PDE6A
TFAP2C	PDE6B
TFAP2C	PDE7A
TFAP2C	PDE7B
TFAP2C	PDE8A
TFAP2C	PDE8B
TFAP2C	PDE9A
TFAP2C	PDGFA
TFAP2C	PDGFB
TFAP2C	PDGFC
TFAP2C	PDGFRA
TFAP2C	PDGFRB
TFAP2C	PDHA1
TFAP2C	PDHA2
TFAP2C	PDHX
TFAP2C	PDIA4
TFAP2C	PDIA5
TFAP2C	PDIA6
TFAP2C	PDIK1L
TFAP2C	PDILT
TFAP2C	PDK1
TFAP2C	PDK2
TFAP2C	PDK4
TFAP2C	PDLIM1
TFAP2C	PDLIM2
TFAP2C	PDLIM3
TFAP2C	PDLIM5
TFAP2C	PDLIM7
TFAP2C	PDP1
TFAP2C	PDPK1
TFAP2C	PDPN
TFAP2C	PDPR
TFAP2C	PDS5A
TFAP2C	PDS5B
TFAP2C	PDSS1
TFAP2C	PDSS2
TFAP2C	PDXDC1
TFAP2C	PDXDC2P
TFAP2C	PDXK
TFAP2C	PDZD2
TFAP2C	PDZD4
TFAP2C	PDZD7
TFAP2C	PDZD8
TFAP2C	PDZD9
TFAP2C	PDZK1
TFAP2C	PDZRN3
TFAP2C	PEAR1
TFAP2C	PEBP1
TFAP2C	PEBP4
TFAP2C	PECR
TFAP2C	PEDS1
TFAP2C	PEG10
TFAP2C	PELI1
TFAP2C	PELI3
TFAP2C	PEMT
TFAP2C	PEPD
TFAP2C	PER2
TFAP2C	PER3
TFAP2C	PERM1
TFAP2C	PERP
TFAP2C	PEX10
TFAP2C	PEX11A
TFAP2C	PEX11G
TFAP2C	PEX14
TFAP2C	PEX16
TFAP2C	PEX19
TFAP2C	PEX2
TFAP2C	PEX26
TFAP2C	PEX5L
TFAP2C	PFDN4
TFAP2C	PFKFB1
TFAP2C	PFKFB3
TFAP2C	PFKFB4
TFAP2C	PFKL
TFAP2C	PFKP
TFAP2C	PFN2
TFAP2C	PGAP1
TFAP2C	PGAP2
TFAP2C	PGAP3
TFAP2C	PGAP6
TFAP2C	PGBD1
TFAP2C	PGBD2
TFAP2C	PGBD5
TFAP2C	PGD
TFAP2C	PGF
TFAP2C	PGGHG
TFAP2C	PGLYRP2
TFAP2C	PGLYRP3
TFAP2C	PGLYRP4
TFAP2C	PGM1
TFAP2C	PGM2
TFAP2C	PGM2L1
TFAP2C	PGM5
TFAP2C	PGP
TFAP2C	PGPEP1
TFAP2C	PGPEP1L
TFAP2C	PGR
TFAP2C	PGRMC2
TFAP2C	PGS1
TFAP2C	PHACTR1
TFAP2C	PHACTR2
TFAP2C	PHACTR3
TFAP2C	PHACTR4
TFAP2C	PHAX
TFAP2C	PHB2
TFAP2C	PHC3
TFAP2C	PHETA1
TFAP2C	PHEX
TFAP2C	PHF11
TFAP2C	PHF12
TFAP2C	PHF13
TFAP2C	PHF14
TFAP2C	PHF19
TFAP2C	PHF2
TFAP2C	PHF20
TFAP2C	PHF20L1
TFAP2C	PHF21A
TFAP2C	PHF21B
TFAP2C	PHF23
TFAP2C	PHF3
TFAP2C	PHF5A
TFAP2C	PHF8
TFAP2C	PHGDH
TFAP2C	PHIP
TFAP2C	PHKA1
TFAP2C	PHKA2
TFAP2C	PHKB
TFAP2C	PHKG2
TFAP2C	PHLDA1
TFAP2C	PHLDA2
TFAP2C	PHLDA3
TFAP2C	PHLDB1
TFAP2C	PHLDB2
TFAP2C	PHLPP1
TFAP2C	PHLPP2
TFAP2C	PHOSPHO1
TFAP2C	PHRF1
TFAP2C	PHTF1
TFAP2C	PHYH
TFAP2C	PHYKPL
TFAP2C	PI16
TFAP2C	PI4K2A
TFAP2C	PI4K2B
TFAP2C	PI4KA
TFAP2C	PI4KAP1
TFAP2C	PI4KAP2
TFAP2C	PI4KB
TFAP2C	PIANP
TFAP2C	PIAS1
TFAP2C	PIAS2
TFAP2C	PIAS3
TFAP2C	PIAS4
TFAP2C	PICALM
TFAP2C	PID1
TFAP2C	PIEZO1
TFAP2C	PIEZO2
TFAP2C	PIF1
TFAP2C	PIGG
TFAP2C	PIGN
TFAP2C	PIGO
TFAP2C	PIGQ
TFAP2C	PIGS
TFAP2C	PIGT
TFAP2C	PIGV
TFAP2C	PIGX
TFAP2C	PIGZ
TFAP2C	PIK3AP1
TFAP2C	PIK3C2B
TFAP2C	PIK3C2G
TFAP2C	PIK3CB
TFAP2C	PIK3CD
TFAP2C	PIK3CG
TFAP2C	PIK3IP1
TFAP2C	PIK3R1
TFAP2C	PIK3R2
TFAP2C	PIK3R3
TFAP2C	PILRB
TFAP2C	PIM1
TFAP2C	PIM3
TFAP2C	PIP
TFAP2C	PIP4K2A
TFAP2C	PIP4K2C
TFAP2C	PIP4P1
TFAP2C	PIP4P2
TFAP2C	PIP5K1B
TFAP2C	PIP5K1C
TFAP2C	PIP5KL1
TFAP2C	PIPOX
TFAP2C	PIRT
TFAP2C	PISD
TFAP2C	PITPNA
TFAP2C	PITPNC1
TFAP2C	PITPNM1
TFAP2C	PITPNM2
TFAP2C	PITPNM3
TFAP2C	PITRM1
TFAP2C	PITX1
TFAP2C	PITX2
TFAP2C	PITX3
TFAP2C	PIWIL2
TFAP2C	PIWIL3
TFAP2C	PIWIL4
TFAP2C	PJA1
TFAP2C	PJA2
TFAP2C	PJVK
TFAP2C	PKD1
TFAP2C	PKD1L2
TFAP2C	PKD2
TFAP2C	PKD2L1
TFAP2C	PKD2L2
TFAP2C	PKDCC
TFAP2C	PKHD1
TFAP2C	PKIA
TFAP2C	PKIB
TFAP2C	PKIG
TFAP2C	PKM
TFAP2C	PKMYT1
TFAP2C	PKN1
TFAP2C	PKN2
TFAP2C	PKNOX1
TFAP2C	PKNOX2
TFAP2C	PKP1
TFAP2C	PKP2
TFAP2C	PKP3
TFAP2C	PKP4
TFAP2C	PLA2G12A
TFAP2C	PLA2G15
TFAP2C	PLA2G1B
TFAP2C	PLA2G2C
TFAP2C	PLA2G4A
TFAP2C	PLA2G4B
TFAP2C	PLA2G4C
TFAP2C	PLA2G4D
TFAP2C	PLA2G4E
TFAP2C	PLA2G6
TFAP2C	PLAAT1
TFAP2C	PLAAT2
TFAP2C	PLAAT3
TFAP2C	PLAC1
TFAP2C	PLAC8
TFAP2C	PLAC9
TFAP2C	PLAGL2
TFAP2C	PLAT
TFAP2C	PLAU
TFAP2C	PLAUR
TFAP2C	PLB1
TFAP2C	PLBD1
TFAP2C	PLCB1
TFAP2C	PLCB3
TFAP2C	PLCB4
TFAP2C	PLCD1
TFAP2C	PLCD3
TFAP2C	PLCE1
TFAP2C	PLCG1
TFAP2C	PLCG2
TFAP2C	PLCH1
TFAP2C	PLCH2
TFAP2C	PLCL1
TFAP2C	PLCL2
TFAP2C	PLCXD2
TFAP2C	PLCXD3
TFAP2C	PLD1
TFAP2C	PLD2
TFAP2C	PLD3
TFAP2C	PLD4
TFAP2C	PLD5
TFAP2C	PLD6
TFAP2C	PLEC
TFAP2C	PLEK2
TFAP2C	PLEKHA1
TFAP2C	PLEKHA2
TFAP2C	PLEKHA3
TFAP2C	PLEKHA5
TFAP2C	PLEKHA6
TFAP2C	PLEKHA7
TFAP2C	PLEKHA8
TFAP2C	PLEKHA8P1
TFAP2C	PLEKHB1
TFAP2C	PLEKHB2
TFAP2C	PLEKHD1
TFAP2C	PLEKHF1
TFAP2C	PLEKHF2
TFAP2C	PLEKHG1
TFAP2C	PLEKHG2
TFAP2C	PLEKHG3
TFAP2C	PLEKHG4
TFAP2C	PLEKHG4B
TFAP2C	PLEKHG5
TFAP2C	PLEKHG6
TFAP2C	PLEKHG7
TFAP2C	PLEKHH1
TFAP2C	PLEKHH2
TFAP2C	PLEKHH3
TFAP2C	PLEKHJ1
TFAP2C	PLEKHM1
TFAP2C	PLEKHM2
TFAP2C	PLEKHM3
TFAP2C	PLEKHO1
TFAP2C	PLEKHO2
TFAP2C	PLG
TFAP2C	PLGLA
